response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,race_eth2,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Postgraduate Degree,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",White,35 to 49,White,Polk,85 percent or higher,Cell,1,0.906,0.762,0.5124,0.7782,2018-10-26 01:41:36
Rep,35 to 49,Graduate or Professional Degree,White,Female,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,35 to 49,White,Polk,50 to 85 percent,Cell,1,0.6239,0.7874,0.742,0.8423,2018-10-26 01:44:30
Und,18 to 34,Some college or trade school,White,Male,White,Don't know,Don't know,Don't know,Don't know,18 to 29,Some College Educ.,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",White,18 to 34,White,Polk,Less than 50 percent,Cell,1,0.3684,1.4358,3.4579,1.5637,2018-10-26 01:48:15
Rep,65 and older,Some college or trade school,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",White,65 and older,Unknown,>60% Trump,85 percent or higher,Cell,1,0.97,1.2123,0.6072,1.2225,2018-10-26 01:50:39
Dem,65 and older,High school,White,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Male,Already voted,Democrat,Nonwhite,Nonwhite,65 and older,White,>60% Trump,85 percent or higher,Cell,1,0.9202,1.0484,0.6236,1.0674,2018-10-26 01:51:42
Rep,18 to 34,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,18 to 34,White,Polk,Less than 50 percent,Cell,1,0.4516,1.0392,1.463,1.1811,2018-10-26 01:52:00
4,35 to 49,Some college or trade school,White,Male,White,Disapp.,Don't know,Unfavorable,Favorable,45 to 64,Some College Educ.,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",White,35 to 49,White,Des Moines,50 to 85 percent,Cell,0.8889,0.6454,1.151,1.2545,1.1359,2018-10-26 01:54:15
Rep,35 to 49,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,35 to 49,White,<60% Trump,50 to 85 percent,Cell,1,0.6831,0.8322,0.7223,0.8764,2018-10-26 01:58:18
3,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Unfavorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,50 to 64,White,>60% Trump,50 to 85 percent,Cell,1,0.7227,0.7577,0.5649,0.7906,2018-10-26 01:58:36
Rep,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,>60% Trump,85 percent or higher,Landline,1,0.97,0.7306,0.3537,0.733,2018-10-26 02:02:17
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,Polk,50 to 85 percent,Landline,1,0.5892,0.7573,0.5752,0.8184,2018-10-26 02:03:29
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Des Moines,85 percent or higher,Landline,1,0.8959,0.9394,0.6039,0.9498,2018-10-26 02:11:35
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,Polk,85 percent or higher,Landline,1,0.97,1.2691,1.0325,1.2638,2018-10-26 02:13:05
Dem,35 to 49,High school,Unknown,Male,White,Approve,Dems. take House,Favorable,Favorable,45 to 64,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",White,35 to 49,Unknown,>60% Trump,Less than 50 percent,Landline,1,0.1944,2,6.3554,2.736,2018-10-26 02:14:26
Rep,65 and older,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,65 and older,High School Grad. or Less,Other,Male,Somewhat likely,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,>60% Trump,Less than 50 percent,Landline,0.8889,0.1384,1.3175,5.0893,1.1759,2018-10-26 02:18:29
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Don't know,Favorable,Don't know,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,50 to 64,White,Polk,85 percent or higher,Cell,1,0.8948,0.8055,0.5283,0.8146,2018-10-26 02:19:59
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Polk,50 to 85 percent,Landline,1,0.8172,0.7058,0.4332,0.7033,2018-10-26 02:29:35
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,>60% Trump,85 percent or higher,Landline,1,0.8614,0.683,0.3471,0.6941,2018-10-26 02:30:02
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Very likely,or as a member of another political party,"White, 4-Year College Grads",White,35 to 49,White,>60% Trump,85 percent or higher,Landline,1,0.9623,0.681,0.3724,0.6776,2018-10-26 02:32:59
Dem,18 to 34,Some college or trade school,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",White,18 to 34,Unknown,Des Moines,Less than 50 percent,Cell,1,0.4078,2.0352,4.1723,2.4978,2018-10-26 21:51:16
Dem,18 to 34,Graduate or Professional Degree,Asian,Male,Asian,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,Nonwhite,Nonwhite,18 to 34,Non-White,Des Moines,85 percent or higher,Cell,1,0.8919,0.6276,0.5086,0.6349,2018-10-26 21:59:49
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,White,Polk,85 percent or higher,Cell,1,0.9421,1.3005,1.0753,1.3182,2018-10-26 22:00:34
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,50 to 64,White,Polk,85 percent or higher,Cell,1,0.97,0.8055,0.4874,0.8082,2018-10-26 22:01:27
Dem,35 to 49,Some college or trade school,White,Female,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Female,Already voted,Democrat,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,35 to 49,White,Polk,85 percent or higher,Cell,1,0.8978,1.2005,1.0954,1.2283,2018-10-26 22:02:30
Dem,50 to 64,Bachelors' degree,White,Female,Hispanic,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,4-year College Grad.,Democratic,Female,Already voted,Democrat,Nonwhite,Nonwhite,50 to 64,White,>60% Trump,50 to 85 percent,Cell,1,0.814,0.8823,0.5882,0.9211,2018-10-26 22:07:09
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,Unknown,Female,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,45 to 64,[DO NOT READ] Don't know/Refused,Republican,Female,Already voted,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,50 to 64,Unknown,<60% Trump,50 to 85 percent,Cell,1,0.6227,1.3122,1.4071,1.4534,2018-10-26 22:18:08
Dem,50 to 64,Bachelors' degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,50 to 64,Unknown,Des Moines,85 percent or higher,Cell,1,0.97,1.1661,0.5496,1.17,2018-10-26 22:20:14
Dem,18 to 34,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,18 to 29,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",White,18 to 34,White,<60% Trump,85 percent or higher,Cell,1,0.9238,0.7342,0.5813,0.7397,2018-10-26 22:25:20
Rep,35 to 49,Some college or trade school,White,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Already voted,Republican,Nonwhite,Nonwhite,35 to 49,White,Polk,85 percent or higher,Cell,1,0.9315,1.2302,1.0678,1.2497,2018-10-26 22:25:47
Und,35 to 49,Some college or trade school,White,Female,White,Disapp.,Don't know,Don't know,Don't know,30 to 44,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,35 to 49,White,>60% Trump,Less than 50 percent,Landline,1,0.3628,1.4372,3.3717,1.7085,2018-10-26 22:31:14
Rep,65 and older,Bachelors' degree,White,Male,White,Don't know,Reps. keep House,Don't know,Favorable,65 and older,4-year College Grad.,Republican,Male,Already voted,Independent (No party),"White, 4-Year College Grads",White,65 and older,White,>60% Trump,85 percent or higher,Cell,1,0.97,0.6688,0.2888,0.6744,2018-10-26 22:32:08
Dem,50 to 64,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Some College Educ.,Other,Male,Already voted,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,<60% Trump,50 to 85 percent,Landline,1,0.5772,1.1127,1.3705,1.2543,2018-10-26 22:37:50
Und,65 and older,High school,White,Female,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,65 and older,High School Grad. or Less,Other,Female,[DO NOT READ] Don't know/Refused,Independent (No party),[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,65 and older,White,Polk,50 to 85 percent,Landline,1,0.7674,1.2423,0.9769,1.1144,2018-10-26 22:39:47
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,<60% Trump,50 to 85 percent,Cell,1,0.7563,1.1002,0.8905,1.1668,2018-10-26 22:41:26
Dem,18 to 34,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Male,Already voted,Republican,"White, 4-Year College Grads",White,18 to 34,White,<60% Trump,85 percent or higher,Cell,1,0.97,0.6721,0.452,0.6778,2018-10-26 22:41:53
Dem,65 and older,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Male,Already voted,Democrat,"White, No 4-Year College Degree",White,65 and older,White,>60% Trump,85 percent or higher,Landline,1,0.97,1.0484,0.5915,1.0572,2018-10-26 22:41:53
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,65 and older,White,Polk,85 percent or higher,Landline,1,0.97,1.0125,0.6755,1.0158,2018-10-26 22:43:41
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Male,Somewhat likely,Republican,"White, No 4-Year College Degree",White,35 to 49,White,<60% Trump,Less than 50 percent,Cell,0.4444,0.2951,1.2534,3.2895,0.7676,2018-10-26 22:45:20
Rep,[DO NOT READ] Refused,Bachelors' degree,Unknown,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",White,50 to 64,Unknown,>60% Trump,85 percent or higher,Cell,1,0.9064,1.2269,0.6736,1.2529,2018-10-26 22:45:38
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,Polk,85 percent or higher,Landline,1,0.9591,1.0125,0.6832,1.0165,2018-10-26 22:46:45
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Very likely,Democrat,"White, No 4-Year College Degree",White,65 and older,White,>60% Trump,85 percent or higher,Landline,1,0.97,0.8829,0.5156,0.8792,2018-10-26 22:47:39
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",White,50 to 64,White,Polk,50 to 85 percent,Cell,1,0.5494,0.9492,0.9428,1.0825,2018-10-26 22:57:56
Dem,18 to 34,Graduate or Professional Degree,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Other,Male,Already voted,Democrat,"White, 4-Year College Grads",White,18 to 34,Unknown,>60% Trump,Less than 50 percent,Landline,1,0.4356,1.1632,1.5026,1.404,2018-10-26 22:58:54
Rep,50 to 64,Some college or trade school,White,Female,Black,Don't know,Reps. keep House,Don't know,Don't know,45 to 64,Some College Educ.,Democratic,Female,Very likely,Republican,Nonwhite,Nonwhite,50 to 64,White,Des Moines,50 to 85 percent,Landline,1,0.8109,1.2701,1.1535,1.266,2018-10-26 23:00:06
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Other,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,50 to 64,White,Polk,85 percent or higher,Landline,1,0.8712,1.3281,1.2412,1.3477,2018-10-26 23:00:33
Und,65 and older,High school,White,Male,White,Don't know,Don't know,Favorable,Unfavorable,65 and older,High School Grad. or Less,Other,Male,Not at all likely,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,>60% Trump,Less than 50 percent,Landline,0,0.2491,1.3175,3.0648,0.3071,2018-10-26 23:00:51
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Female,Already voted,Independent (No party),"White, 4-Year College Grads",White,50 to 64,White,Polk,50 to 85 percent,Landline,1,0.8463,0.8324,0.557,0.862,2018-10-26 23:00:56
Rep,18 to 34,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Female,Already voted,Independent (No party),"White, No 4-Year College Degree",White,18 to 34,White,Polk,50 to 85 percent,Cell,1,0.6168,1.2628,1.7762,1.4019,2018-10-26 23:01:14
Dem,[DO NOT READ] Refused,Some college or trade school,White,Female,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Other,Female,Very likely,Independent (No party),[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,65 and older,White,Polk,85 percent or higher,Landline,1,0.8962,1.0596,0.7894,1.0524,2018-10-26 23:02:48
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",White,50 to 64,White,Polk,85 percent or higher,Cell,1,0.97,0.88,0.4721,0.8763,2018-10-26 23:03:02
Rep,35 to 49,Bachelors' degree,White,Female,White,Don't know,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Female,[DO NOT READ] Don't know/Refused,Republican,"White, 4-Year College Grads",White,35 to 49,White,Polk,50 to 85 percent,Landline,0.5556,0.6902,0.8979,0.7369,0.657,2018-10-26 23:03:24
Und,50 to 64,Some college or trade school,White,Female,White,Disapp.,Don't know,Favorable,Unfavorable,45 to 64,Some College Educ.,Other,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",White,50 to 64,White,Polk,85 percent or higher,Landline,0.8889,0.9101,1.3281,1.1882,1.3057,2018-10-26 23:03:56
Rep,35 to 49,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,35 to 49,White,>60% Trump,85 percent or higher,Landline,1,0.8582,1.3579,1.229,1.3806,2018-10-26 23:04:05
Dem,65 and older,Graduate or Professional Degree,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",White,65 and older,Unknown,>60% Trump,85 percent or higher,Landline,1,0.97,0.8203,0.3471,0.8272,2018-10-26 23:06:47
Und,50 to 64,Some college or trade school,White,Male,Black,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Some College Educ.,Other,Male,Almost certain,Independent (No party),Nonwhite,Nonwhite,50 to 64,White,Des Moines,50 to 85 percent,Cell,1,0.7003,1.2168,1.1775,1.2762,2018-10-26 23:07:05
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Democratic,Female,Somewhat likely,Republican,"White, No 4-Year College Degree",White,65 and older,White,>60% Trump,50 to 85 percent,Landline,0.4444,0.5976,1.1308,1.0862,0.7946,2018-10-26 23:07:09
Rep,35 to 49,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Other,Female,Very likely,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Polk,50 to 85 percent,Cell,1,0.7145,0.917,0.7599,0.9223,2018-10-26 23:08:26
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,<60% Trump,50 to 85 percent,Cell,1,0.6974,1.1614,1.2867,1.2539,2018-10-26 23:09:15
Rep,65 and older,Graduate or Professional Degree,Unknown,Female,White,Disapp.,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,65 and older,Unknown,Polk,85 percent or higher,Landline,1,0.9385,0.8824,0.3881,0.8876,2018-10-26 23:09:47
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",White,65 and older,White,>60% Trump,50 to 85 percent,Landline,1,0.8033,1.1588,0.8172,1.2132,2018-10-26 23:11:17
Rep,35 to 49,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",White,35 to 49,White,Des Moines,85 percent or higher,Cell,1,0.9448,0.9217,0.5895,0.916,2018-10-26 23:12:20
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,Polk,50 to 85 percent,Cell,0.8889,0.8313,1.2165,0.8447,1.227,2018-10-26 23:13:00
5,35 to 49,Bachelors' degree,White,Male,White,Don't know,Reps. keep House,Unfavorable,Don't know,30 to 44,4-year College Grad.,Other,Male,Somewhat likely,Independent (No party),"White, 4-Year College Grads",White,35 to 49,White,Des Moines,Less than 50 percent,Cell,0.6667,0.2047,1.0347,2.9227,0.7502,2018-10-26 23:13:54
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Somewhat likely,[DO NOT READ] Refused,"White, 4-Year College Grads",White,65 and older,White,Des Moines,85 percent or higher,Landline,0.4444,0.9102,0.7773,0.4077,0.675,2018-10-26 23:15:24
3,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",White,65 and older,White,>60% Trump,85 percent or higher,Landline,1,0.9153,0.7306,0.3748,0.7446,2018-10-26 23:18:42
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Don't know,Unfavorable,Favorable,45 to 64,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",White,50 to 64,White,>60% Trump,50 to 85 percent,Cell,1,0.8203,0.9234,0.6303,0.9448,2018-10-26 23:19:27
Dem,18 to 34,Bachelors' degree,White,Female,Asian,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Democratic,Female,Very likely,Independent (No party),Nonwhite,Nonwhite,18 to 34,White,Des Moines,85 percent or higher,Cell,1,0.97,0.935,0.677,0.9311,2018-10-26 23:22:36
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",White,65 and older,White,>60% Trump,85 percent or higher,Landline,1,0.9362,0.9884,0.6619,0.9944,2018-10-26 23:23:39
Dem,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",White,50 to 64,White,Polk,85 percent or higher,Landline,1,0.89,0.8587,0.5087,0.8689,2018-10-26 23:24:06
Und,[DO NOT READ] Refused,Some college or trade school,White,Male,[DO NOT READ] Don't know/Refused,Approve,Don't know,Don't know,Don't know,65 and older,Some College Educ.,Republican,Male,Already voted,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,65 and older,White,<60% Trump,85 percent or higher,Landline,1,0.97,0.8803,0.5412,0.8877,2018-10-26 23:24:15
Dem,50 to 64,High school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Male,Almost certain,Independent (No party),Nonwhite,Nonwhite,50 to 64,Non-White,Des Moines,85 percent or higher,Cell,1,0.9575,1.1938,0.9833,1.1987,2018-10-26 23:25:54
Und,50 to 64,Bachelors' degree,White,Male,Other,Don't know,Don't know,Don't know,Don't know,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),Nonwhite,Nonwhite,50 to 64,White,Polk,50 to 85 percent,Landline,1,0.7598,0.8873,0.5942,0.9185,2018-10-26 23:26:03
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Already voted,Independent (No party),"White, 4-Year College Grads",White,50 to 64,White,Polk,50 to 85 percent,Cell,1,0.6413,0.7281,0.5559,0.8011,2018-10-26 23:26:30
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Republican,Female,Already voted,Democrat,"White, No 4-Year College Degree",White,65 and older,White,>60% Trump,50 to 85 percent,Landline,1,0.6019,1.1588,1.0907,1.2936,2018-10-26 23:28:18
Rep,50 to 64,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",White,50 to 64,White,>60% Trump,85 percent or higher,Cell,1,0.9038,0.7864,0.4946,0.8035,2018-10-26 23:30:51
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,50 to 64,White,>60% Trump,85 percent or higher,Cell,1,0.8663,0.7198,0.4213,0.731,2018-10-26 23:31:45
6,35 to 49,Bachelors' degree,White,Male,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Unfavorable,Unfavorable,30 to 44,4-year College Grad.,Other,Male,Very likely,Independent (No party),[DO NOT READ] Don't know/Refused,[DO NOT READ] Don't know/Refused,35 to 49,White,>60% Trump,85 percent or higher,Cell,0.8889,0.8609,0.8098,0.5213,0.794,2018-10-26 23:32:57
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,High School Grad. or Less,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",White,65 and older,White,>60% Trump,85 percent or higher,Landline,1,0.97,1.0484,0.5915,1.0518,2018-10-26 23:34:45
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Male,Already voted,Republican,"White, No 4-Year College Degree",White,65 and older,White,>60% Trump,50 to 85 percent,Landline,1,0.8431,1.0608,0.6357,1.0993,2018-10-26 23:35:12
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",White,50 to 64,White,>60% Trump,50 to 85 percent,Landline,1,0.5959,0.9042,0.8128,0.9751,2018-10-26 23:37:27
Rep,65 and older,Bachelors' degree,White,Male,White,Disapp.,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",White,65 and older,White,Polk,85 percent or higher,Cell,1,0.9663,0.7021,0.3101,0.7084,2018-10-26 23:38:57
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",White,65 and older,White,>60% Trump,85 percent or higher,Landline,1,0.97,0.6688,0.2888,0.671,2018-10-26 23:39:24
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,>60% Trump,85 percent or higher,Landline,1,0.97,1.2089,0.9653,1.2129,2018-10-26 23:40:09
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Already voted,Democrat,"White, No 4-Year College Degree",White,50 to 64,White,Polk,85 percent or higher,Landline,1,0.97,1.1617,0.843,1.1715,2018-10-26 23:41:03
Rep,18 to 34,Bachelors' degree,White,Male,White,Don't know,Reps. keep House,Don't know,Favorable,18 to 29,4-year College Grad.,Democratic,Male,Almost certain,Republican,"White, 4-Year College Grads",White,18 to 34,White,Polk,50 to 85 percent,Cell,1,0.5557,0.8338,0.8811,0.9108,2018-10-26 23:41:21
