response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Monroe,85 percent or higher,Cell,1,0.8766,0.8062,0.4679,0.8241,2018-10-18 00:34:58
Rep,50 to 64,Some college or trade school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,Nonwhite,50 to 64,Non-White,Pike/Wayne,85 percent or higher,Cell,1,0.891,0.9467,0.5625,0.9657,2018-10-18 00:45:37
Dem,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,18 to 29,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,White,Luzurne,Less than 50 percent,Cell,1,0.062,0.8284,3.0864,1.5083,2018-10-18 00:52:20
Und,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Unfavorable,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Luzurne,50 to 85 percent,Cell,1,0.6588,0.8497,0.5388,0.9078,2018-10-18 00:53:41
Rep,18 to 34,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,18 to 29,4-year College Grad.,Other,Male,Somewhat likely,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Monroe,Less than 50 percent,Cell,0.5556,0.4039,0.7844,0.948,0.5484,2018-10-18 00:53:50
Dem,65 and older,High school,White,Female,White,Disapp.,Don't know,Favorable,Don't know,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Luzurne,50 to 85 percent,Cell,0.8889,0.7698,1.7522,1.6442,1.7963,2018-10-18 00:58:29
Dem,18 to 34,High school,White,Male,White,Approve,Reps. keep House,Favorable,Don't know,18 to 29,High School Grad. or Less,Democratic,Male,Almost certain,Republican,"White, No 4-Year College Degree",18 to 34,White,Lackawanna,Less than 50 percent,Cell,1,0.4965,2.0766,3.1672,2.3359,2018-10-18 00:58:47
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Luzurne,85 percent or higher,Cell,1,0.965,0.8871,0.4695,0.8976,2018-10-18 01:00:08
Rep,18 to 34,High school,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,High School Grad. or Less,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",18 to 34,Unknown,Lackawanna,50 to 85 percent,Cell,1,0.5676,2.5337,1.7841,2.6287,2018-10-18 01:03:47
Dem,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",50 to 64,White,Lackawanna,50 to 85 percent,Cell,1,0.8465,0.9202,0.524,0.9228,2018-10-18 01:05:17
Rep,18 to 34,Bachelors' degree,Unknown,Male,White,Approve,Reps. keep House,Don't know,Favorable,18 to 29,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",18 to 34,Unknown,Lackawanna,50 to 85 percent,Cell,1,0.8317,1.0239,0.3515,1.0542,2018-10-18 01:07:41
Rep,50 to 64,Some college or trade school,Other,Male,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,Non-White,Luzurne,Less than 50 percent,Cell,0.7778,0.3414,0.7747,1.5511,0.7711,2018-10-18 01:11:26
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Lackawanna,85 percent or higher,Cell,1,0.965,0.5566,0.2557,0.5632,2018-10-18 01:11:26
Rep,50 to 64,Bachelors' degree,Unknown,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",50 to 64,Unknown,Lackawanna,85 percent or higher,Cell,1,0.9163,0.688,0.2457,0.6889,2018-10-18 01:12:56
Dem,18 to 34,Bachelors' degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Favorable,18 to 29,4-year College Grad.,Other,Male,Very likely,Democrat,"White, 4-Year College Grads",18 to 34,Unknown,Monroe,Less than 50 percent,Cell,1,0.0719,0.7558,1.8814,1.1157,2018-10-18 01:13:23
Dem,18 to 34,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,18 to 29,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",18 to 34,White,Luzurne,Less than 50 percent,Cell,1,0.3685,1.0425,1.8272,1.2455,2018-10-18 01:13:50
Rep,18 to 34,Bachelors' degree,Unknown,Male,White,Approve,Reps. keep House,Don't know,Don't know,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",18 to 34,Unknown,Luzurne,Less than 50 percent,Cell,1,0.3227,0.721,0.8504,0.8862,2018-10-18 01:14:17
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Don't know,30 to 44,Some College Educ.,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Pike/Wayne,Less than 50 percent,Cell,0.8889,0.3626,0.7737,1.333,0.8096,2018-10-18 01:17:08
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",35 to 49,White,Lackawanna,85 percent or higher,Cell,1,0.965,1.0158,0.536,1.0193,2018-10-18 01:20:01
Dem,35 to 49,Graduate or Professional Degree,White,Female,Black,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,Postgraduate Degree,Democratic,Female,Very likely,Democrat,Nonwhite,35 to 49,White,Monroe,Less than 50 percent,Cell,1,0.3219,0.86,1.8647,0.9638,2018-10-18 01:24:40
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Luzurne,85 percent or higher,Cell,1,0.9586,0.6915,0.3818,0.7,2018-10-18 01:26:55
Dem,50 to 64,High school,White,Male,Black,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,Nonwhite,50 to 64,White,Pike/Wayne,Less than 50 percent,Cell,1,0.4282,1.5498,2.8486,1.795,2018-10-18 01:28:52
Und,35 to 49,High school,Hispanic,Male,Hispanic,Don't know,Dems. take House,Don't know,Don't know,30 to 44,High School Grad. or Less,Other,Male,Almost certain,Democrat,Nonwhite,35 to 49,Non-White,Luzurne,Less than 50 percent,Cell,1,0.2947,1.6559,5.0226,2.076,2018-10-18 01:30:49
Dem,18 to 34,Some college or trade school,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Male,Somewhat likely,Democrat,"White, No 4-Year College Degree",18 to 34,Unknown,Luzurne,Less than 50 percent,Cell,0.7778,0.3601,1.0045,1.3778,0.808,2018-10-18 01:32:37
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Monroe,50 to 85 percent,Cell,1,0.5837,0.7921,0.6444,0.8645,2018-10-18 01:38:47
Und,65 and older,Some college or trade school,Unknown,Female,Hispanic,Approve,Reps. keep House,Don't know,Don't know,65 and older,Some College Educ.,Republican,Female,Very likely,[DO NOT READ] Refused,Nonwhite,65 and older,Unknown,Monroe,85 percent or higher,Cell,1,0.9071,0.6883,0.3148,0.6891,2018-10-18 01:45:14
Rep,50 to 64,Bachelors' degree,Unknown,Male,White,Approve,Reps. keep House,Favorable,Don't know,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,Unknown,Pike/Wayne,50 to 85 percent,Cell,1,0.5933,0.7642,0.3822,0.8315,2018-10-18 02:08:18
Dem,50 to 64,High school,Unknown,Female,White,Approve,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",50 to 64,Unknown,Lackawanna,Less than 50 percent,Landline,1,0.1866,1.565,5.5873,1.9236,2018-10-18 21:36:41
Rep,50 to 64,High school,Other,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,Non-White,Luzurne,85 percent or higher,Landline,1,0.965,1.926,1.4627,1.9327,2018-10-18 21:37:35
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Lackawanna,50 to 85 percent,Landline,1,0.8295,0.9026,0.6282,0.9297,2018-10-18 21:37:53
Rep,18 to 34,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Unfavorable,18 to 29,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,Lackawanna,Less than 50 percent,Landline,1,0.3368,0.9538,1.5763,1.1614,2018-10-18 21:38:29
Dem,50 to 64,Bachelors' degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,Nonwhite,50 to 64,Non-White,Monroe,50 to 85 percent,Landline,1,0.6394,0.8916,0.655,0.9575,2018-10-18 21:38:56
Dem,65 and older,Some college or trade school,Other,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,Non-White,Luzurne,85 percent or higher,Landline,1,0.9071,0.8452,0.6561,0.8603,2018-10-18 21:41:29
Dem,50 to 64,Some college or trade school,Unknown,Male,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Some College Educ.,Democratic,Male,Very likely,Democrat,"White, No 4-Year College Degree",50 to 64,Unknown,Lackawanna,Less than 50 percent,Cell,0.8889,0.1186,0.7583,2.4254,0.9328,2018-10-18 21:42:41
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Luzurne,85 percent or higher,Landline,1,0.965,0.7805,0.4014,0.7897,2018-10-18 21:42:41
Dem,50 to 64,Some college or trade school,Black,Male,Black,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Other,Male,[DO NOT READ] Don't know/Refused,Democrat,Nonwhite,50 to 64,Non-White,Monroe,Less than 50 percent,Cell,0.1111,0.4333,0.8121,1.2568,0.3658,2018-10-18 21:47:59
Dem,50 to 64,High school,Asian,Male,Asian,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Male,Very likely,Democrat,Nonwhite,50 to 64,Non-White,Lackawanna,85 percent or higher,Landline,0.4444,0.9175,2.058,1.5596,1.9369,2018-10-18 21:47:59
Rep,65 and older,High school,Unknown,Female,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,Unknown,Pike/Wayne,85 percent or higher,Landline,1,0.965,1.3291,0.6773,1.3449,2018-10-18 21:49:11
Dem,35 to 49,Bachelors' degree,Asian,Male,Other,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Democrat,Nonwhite,35 to 49,Non-White,Monroe,Less than 50 percent,Cell,1,0.315,0.7541,1.8379,0.9317,2018-10-18 21:49:38
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Pike/Wayne,85 percent or higher,Landline,1,0.965,0.5311,0.2206,0.5374,2018-10-18 21:50:26
Dem,65 and older,Graduate or Professional Degree,Other,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Other,Male,Very likely,Independent (No party),"White, 4-Year College Grads",65 and older,Non-White,Lackawanna,50 to 85 percent,Landline,1,0.7875,0.8296,0.4358,0.8353,2018-10-18 21:50:44
Rep,[DO NOT READ] Refused,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",35 to 49,White,Pike/Wayne,85 percent or higher,Landline,1,0.965,0.7659,0.3967,0.7686,2018-10-18 21:54:44
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Lackawanna,85 percent or higher,Landline,1,0.965,0.7389,0.3845,0.7476,2018-10-18 21:55:23
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,Luzurne,Less than 50 percent,Cell,1,0.3823,0.7516,1.2793,0.891,2018-10-18 21:55:29
Und,65 and older,High school,White,Female,White,Disapp.,Don't know,Don't know,Don't know,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Lackawanna,85 percent or higher,Cell,1,0.965,1.3773,0.8859,1.3936,2018-10-18 21:55:38
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,4-year College Grad.,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",50 to 64,White,Monroe,50 to 85 percent,Cell,1,0.7947,0.9384,0.6026,0.9442,2018-10-18 21:56:23
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",65 and older,White,Pike/Wayne,85 percent or higher,Landline,1,0.9514,0.7766,0.4866,0.7785,2018-10-18 21:57:47
Dem,65 and older,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",65 and older,White,Luzurne,85 percent or higher,Landline,1,0.9306,1.5054,1.1648,1.5077,2018-10-18 21:57:53
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,4-year College Grad.,Other,Male,Very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Luzurne,50 to 85 percent,Landline,1,0.8029,0.7933,0.366,0.7978,2018-10-18 21:59:44
Dem,50 to 64,Some college or trade school,Unknown,Female,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",50 to 64,Unknown,Luzurne,Less than 50 percent,Landline,0.8889,0.2805,0.7857,1.5906,0.8484,2018-10-18 22:00:11
Dem,65 and older,High school,White,Male,White,Approve,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Luzurne,85 percent or higher,Landline,1,0.9332,1.4344,0.9658,1.4554,2018-10-18 22:01:59
Und,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Don't know,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Lackawanna,85 percent or higher,Landline,1,0.965,0.9949,0.5725,1.0067,2018-10-18 22:02:08
Rep,50 to 64,Some college or trade school,Other,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Other,Female,Not at all likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,Non-White,Luzurne,50 to 85 percent,Landline,0,0.5148,1.1569,1.3058,0.3629,2018-10-18 22:02:17
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,Luzurne,85 percent or higher,Landline,1,0.9606,0.9822,0.5864,0.9941,2018-10-18 22:02:35
Dem,[DO NOT READ] Refused,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",65 and older,White,Pike/Wayne,85 percent or higher,Landline,1,0.9169,0.7766,0.5049,0.7978,2018-10-18 22:03:02
Dem,50 to 64,Some college or trade school,White,Male,White,Approve,Don't know,Favorable,Don't know,45 to 64,Some College Educ.,Democratic,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Lackawanna,85 percent or higher,Landline,1,0.9555,0.9479,0.4807,0.9504,2018-10-18 22:05:53
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,High School Grad. or Less,Other,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Pike/Wayne,Less than 50 percent,Cell,1,0.3797,1.1621,2.4389,1.3797,2018-10-18 22:06:38
Und,35 to 49,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,4-year College Grad.,Democratic,Female,Very likely,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Lackawanna,Less than 50 percent,Cell,0.4444,0.4258,0.703,1.1582,0.5784,2018-10-18 22:07:05
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",35 to 49,White,Monroe,50 to 85 percent,Cell,1,0.736,0.8649,0.5256,0.875,2018-10-18 22:07:23
Rep,18 to 34,Some college or trade school,Unknown,Male,White,Approve,Reps. keep House,Favorable,Favorable,18 to 29,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",18 to 34,Unknown,Pike/Wayne,Less than 50 percent,Cell,0.7778,0.0908,0.9204,2.7061,1.0778,2018-10-18 22:12:11
Dem,65 and older,Graduate or Professional Degree,Other,Female,White,Don't know,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,Non-White,Luzurne,85 percent or higher,Landline,1,0.8641,0.8058,0.5339,0.8252,2018-10-18 22:13:14
Rep,65 and older,High school,Unknown,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,Unknown,Pike/Wayne,85 percent or higher,Landline,1,0.965,1.3291,0.6773,1.3449,2018-10-18 22:13:23
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Pike/Wayne,85 percent or higher,Cell,1,0.965,0.7054,0.3092,0.7138,2018-10-18 22:13:59
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Very likely,Democrat,"White, No 4-Year College Degree",65 and older,White,Luzurne,85 percent or higher,Landline,1,0.9522,0.7294,0.3973,0.7312,2018-10-18 22:15:20
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Luzurne,50 to 85 percent,Cell,1,0.524,1.9345,1.9995,2.1539,2018-10-18 22:18:40
Rep,35 to 49,Some college or trade school,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,30 to 44,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",35 to 49,White,Luzurne,50 to 85 percent,Cell,1,0.6579,1.1059,0.9713,1.1298,2018-10-18 22:19:43
Rep,50 to 64,Some college or trade school,Hispanic,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Somewhat likely,Republican,"White, No 4-Year College Degree",50 to 64,Non-White,Luzurne,85 percent or higher,Cell,1,0.965,0.9332,0.5106,0.9183,2018-10-18 22:21:22
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Lackawanna,85 percent or higher,Landline,1,0.965,0.7004,0.3719,0.7087,2018-10-18 22:21:31
Und,65 and older,Graduate or Professional Degree,White,Female,White,Don't know,Reps. keep House,Don't know,Don't know,65 and older,Postgraduate Degree,Republican,Female,Already voted,Independent (No party),"White, 4-Year College Grads",65 and older,White,Luzurne,50 to 85 percent,Landline,1,0.7863,0.7672,0.4213,0.8135,2018-10-18 22:22:07
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Lackawanna,85 percent or higher,Landline,1,0.965,0.8561,0.3828,0.8663,2018-10-18 22:24:40
Dem,50 to 64,Some college or trade school,Unknown,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Unknown,Pike/Wayne,85 percent or higher,Landline,1,0.864,0.9601,0.4888,0.9833,2018-10-18 22:26:10
Rep,35 to 49,High school,Unknown,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",35 to 49,Unknown,Luzurne,50 to 85 percent,Landline,1,0.5051,2.0954,2.2209,2.2042,2018-10-18 22:27:22
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Luzurne,85 percent or higher,Cell,1,0.9042,0.7294,0.4185,0.7427,2018-10-18 22:27:49
Rep,18 to 34,High school,White,Female,White,Approve,Reps. keep House,Don't know,Unfavorable,18 to 29,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",18 to 34,White,Monroe,Less than 50 percent,Cell,0.8889,0.3132,2.0075,5.2437,2.3696,2018-10-18 22:28:07
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Lackawanna,50 to 85 percent,Cell,1,0.5838,0.9202,0.7598,1.0042,2018-10-18 22:31:16
Dem,65 and older,High school,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",65 and older,Unknown,Lackawanna,Less than 50 percent,Landline,1,0.1506,1.2199,5.5912,1.5598,2018-10-18 22:34:13
Dem,18 to 34,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Other,Male,Almost certain,or as a member of another political party,"White, No 4-Year College Degree",18 to 34,White,Luzurne,Less than 50 percent,Cell,0.8889,0.2379,0.9556,2.2108,1.1896,2018-10-18 22:34:49
Dem,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Other,Male,Almost certain,or as a member of another political party,"White, 4-Year College Grads",18 to 34,White,Lackawanna,Less than 50 percent,Cell,1,0.4032,0.7692,0.8797,0.9018,2018-10-18 22:35:07
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Pike/Wayne,50 to 85 percent,Cell,1,0.8433,0.7183,0.4408,0.7381,2018-10-18 22:36:01
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Don't know,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Luzurne,85 percent or higher,Landline,1,0.8773,0.7656,0.5187,0.7669,2018-10-18 22:37:13
Rep,65 and older,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Postgraduate Degree,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,Lackawanna,85 percent or higher,Landline,1,0.965,0.6677,0.2883,0.67,2018-10-18 22:38:25
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Lackawanna,50 to 85 percent,Cell,1,0.6366,0.9202,0.6968,0.9889,2018-10-18 22:40:22
Rep,35 to 49,Some college or trade school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Very likely,Independent (No party),Nonwhite,35 to 49,Non-White,Monroe,85 percent or higher,Cell,0.6667,0.9409,1.0325,0.6696,1.0081,2018-10-18 22:43:58
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Luzurne,85 percent or higher,Cell,1,0.965,0.6954,0.3039,0.7036,2018-10-18 22:49:28
Und,50 to 64,Some college or trade school,White,Male,White,Approve,Dems. take House,Unfavorable,Don't know,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Monroe,Less than 50 percent,Landline,0.7778,0.3433,0.8025,1.5523,0.8874,2018-10-18 22:49:46
Und,65 and older,High school,White,Female,White,Disapp.,Reps. keep House,Don't know,Unfavorable,65 and older,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Monroe,50 to 85 percent,Landline,1,0.8326,1.6348,1.2943,1.6408,2018-10-18 22:50:58
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Luzurne,50 to 85 percent,Cell,1,0.8176,0.9838,0.538,0.9882,2018-10-18 22:51:34
