response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Other,Male,Already voted,Republican,"White, No 4-Year College Degree",65 and older,White,East,Less than 50 percent,Landline,1,0.4625,0.767,1.0698,0.9059,2018-10-23 14:08:09
Dem,65 and older,Graduate or Professional Degree,Asian,Female,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,Non-White,West,50 to 85 percent,Cell,1,0.8278,0.6201,0.227,0.6294,2018-10-23 14:08:18
Dem,35 to 49,Graduate or Professional Degree,Hispanic,Female,White,Approve,Reps. keep House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,Non-White,West,50 to 85 percent,Cell,1,0.8389,0.5886,0.2765,0.5962,2018-10-23 14:08:18
Rep,50 to 64,Some college or trade school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,Nonwhite,50 to 64,Non-White,East,85 percent or higher,Cell,1,0.97,0.9783,0.4429,0.9749,2018-10-23 14:08:18
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,East,85 percent or higher,Landline,1,0.97,0.9678,0.5126,0.9645,2018-10-23 14:08:18
Rep,35 to 49,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,West,85 percent or higher,Cell,1,0.9615,0.6652,0.336,0.6633,2018-10-23 14:08:27
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Other,Male,Already voted,Republican,"White, 4-Year College Grads",50 to 64,White,East,50 to 85 percent,Cell,1,0.7047,0.572,0.3071,0.6119,2018-10-23 14:08:27
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Favorable,65 and older,Postgraduate Degree,Democratic,Female,Already voted,Independent (No party),"White, 4-Year College Grads",65 and older,White,Dona Ana,85 percent or higher,Landline,1,0.97,0.8722,0.3835,0.8735,2018-10-23 14:08:27
Dem,[DO NOT READ] Refused,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Other,Male,Almost certain,Democrat,Nonwhite,18 to 34,Non-White,Dona Ana,Less than 50 percent,Cell,1,0.1662,0.7875,3.0679,1.1107,2018-10-23 14:08:27
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",35 to 49,White,West,85 percent or higher,Cell,1,0.9617,0.6558,0.3347,0.6481,2018-10-23 14:08:36
Und,50 to 64,Some college or trade school,White,Female,Hispanic,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,White,Dona Ana,85 percent or higher,Cell,1,0.97,1.1392,0.5772,1.1353,2018-10-23 14:08:36
Rep,35 to 49,Graduate or Professional Degree,White,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Already voted,Democrat,Nonwhite,35 to 49,White,West,85 percent or higher,Landline,1,0.8702,0.6652,0.3713,0.6803,2018-10-23 14:08:36
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Dona Ana,85 percent or higher,Landline,1,0.97,0.8438,0.3709,0.8408,2018-10-23 14:08:45
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,West,85 percent or higher,Landline,1,0.97,0.9496,0.4812,0.9463,2018-10-23 14:08:45
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Dona Ana,50 to 85 percent,Cell,1,0.8265,0.9895,0.493,1.0045,2018-10-23 14:08:45
Dem,18 to 34,High school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Don't know,Don't know,18 to 29,High School Grad. or Less,Democratic,Female,Somewhat likely,Democrat,Nonwhite,18 to 34,Non-White,Dona Ana,Less than 50 percent,Cell,0.4444,0.3355,1.3351,3.3739,0.8248,2018-10-23 14:08:45
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",35 to 49,White,West,50 to 85 percent,Cell,1,0.832,0.7885,0.5262,0.7796,2018-10-23 14:08:54
Dem,65 and older,High school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Very likely,Democrat,Nonwhite,65 and older,Non-White,Dona Ana,85 percent or higher,Landline,1,0.97,2.1121,1.1084,2.0891,2018-10-23 14:08:54
Dem,65 and older,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,65 and older,Some College Educ.,Democratic,Female,Very likely,Independent (No party),Nonwhite,65 and older,Non-White,West,50 to 85 percent,Cell,1,0.61240000000000006,0.8523,0.5493,0.8639,2018-10-23 14:09:03
Dem,65 and older,Some college or trade school,White,Female,White,Don't know,Reps. keep House,Favorable,Unfavorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,West,85 percent or higher,Landline,0.8889,0.9302,1.0086,0.5335,1.002,2018-10-23 14:09:03
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",50 to 64,White,East,85 percent or higher,Landline,1,0.97,0.9243,0.4839,0.9258,2018-10-23 14:09:03
Und,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Unfavorable,65 and older,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,East,85 percent or higher,Landline,1,0.9642,1.7498,1.1424,1.7297,2018-10-23 14:09:03
Dem,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Dona Ana,50 to 85 percent,Landline,1,0.6485,0.9754,0.6261,1.0294,2018-10-23 14:09:03
Rep,50 to 64,[DO NOT READ] Refused,White,Male,[DO NOT READ] Don't know/Refused,Disapp.,Reps. keep House,Unfavorable,Unfavorable,45 to 64,[DO NOT READ] Don't know/Refused,Republican,Male,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,50 to 64,White,West,50 to 85 percent,Cell,1,0.7285,0.9372,0.5488,0.9701,2018-10-23 14:09:03
Dem,65 and older,Some college or trade school,White,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Already voted,Democrat,Nonwhite,65 and older,White,Dona Ana,85 percent or higher,Landline,1,0.8627,1.2154,0.7082,1.2452,2018-10-23 14:09:12
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,East,50 to 85 percent,Cell,0.8889,0.561,0.8719,0.7647,0.9184,2018-10-23 14:09:12
Rep,18 to 34,Some college or trade school,White,Female,White,Approve,Reps. keep House,Favorable,Don't know,18 to 29,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",18 to 34,White,West,Less than 50 percent,Cell,1,0.4241,0.6376,1.2322,0.7289,2018-10-23 14:09:12
Rep,65 and older,Some college or trade school,White,Male,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Already voted,Independent (No party),[DO NOT READ] Don't know/Refused,65 and older,White,West,85 percent or higher,Cell,1,0.9671,0.9943,0.5113,0.9963,2018-10-23 14:09:12
Rep,18 to 34,Bachelors' degree,White,Female,Hispanic,Disapp.,Dems. take House,Unfavorable,Favorable,18 to 29,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,18 to 34,White,Dona Ana,50 to 85 percent,Cell,1,0.772,0.8458,0.6258,0.8674,2018-10-23 14:09:12
Rep,35 to 49,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",35 to 49,White,West,85 percent or higher,Landline,1,0.8924,0.6652,0.362,0.6562,2018-10-23 14:09:12
Rep,65 and older,Graduate or Professional Degree,Unknown,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,Unknown,East,50 to 85 percent,Landline,1,0.6858,1.1153,0.6097,1.1659,2018-10-23 14:09:21
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,30 to 44,Some College Educ.,Other,Male,Almost certain,[DO NOT READ] Refused,"White, No 4-Year College Degree",35 to 49,White,West,50 to 85 percent,Cell,1,0.5192,0.7635,0.7304,0.839,2018-10-23 14:09:30
Und,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Don't know,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,East,85 percent or higher,Cell,1,0.9441,0.9289,0.5866,0.9275,2018-10-23 14:09:39
Dem,35 to 49,Some college or trade school,Unknown,Female,Asian,Disapp.,Dems. take House,Don't know,Don't know,30 to 44,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,35 to 49,Unknown,West,85 percent or higher,Cell,1,0.9224,1.567,0.8327,1.5683,2018-10-23 14:09:39
Und,50 to 64,High school,White,Female,White,Disapp.,Don't know,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Democratic,Female,Already voted,or as a member of another political party,"White, No 4-Year College Degree",50 to 64,White,West,50 to 85 percent,Cell,1,0.6349,1.3201,1.1365,1.4458,2018-10-23 14:09:39
Dem,50 to 64,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Don't know,Don't know,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Non-White,East,Less than 50 percent,Landline,1,0.3544,0.7376,1.2135,0.8753,2018-10-23 14:09:39
Und,35 to 49,Some college or trade school,Hispanic,Male,[DO NOT READ] Don't know/Refused,Disapp.,Don't know,Don't know,Don't know,30 to 44,Some College Educ.,Other,Male,Already voted,Independent (No party),[DO NOT READ] Don't know/Refused,35 to 49,Non-White,Dona Ana,Less than 50 percent,Landline,1,0.3549,0.891,1.5415,1.1258,2018-10-23 14:09:39
Dem,50 to 64,Bachelors' degree,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,Non-White,Dona Ana,50 to 85 percent,Landline,1,0.5293,1.0007,0.7276,1.0956,2018-10-23 14:09:39
Dem,65 and older,High school,Hispanic,Female,Hispanic,Don't know,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,Nonwhite,65 and older,Non-White,Dona Ana,Less than 50 percent,Landline,0.8889,0.3506,1.6435,3.2401,1.8718,2018-10-23 14:09:48
Rep,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Postgraduate Degree,Republican,Male,Already voted,Republican,"White, 4-Year College Grads",65 and older,White,Dona Ana,85 percent or higher,Landline,1,0.97,0.9002,0.4048,0.9016,2018-10-23 14:09:48
Rep,[DO NOT READ] Refused,Bachelors' degree,Hispanic,Female,White,Approve,Reps. keep House,Unfavorable,Unfavorable,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",35 to 49,Non-White,West,85 percent or higher,Cell,1,0.9593,0.9304,0.4577,0.9193,2018-10-23 14:09:48
Rep,35 to 49,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Unfavorable,Favorable,45 to 64,Some College Educ.,Other,Female,Very likely,Democrat,Nonwhite,35 to 49,Non-White,West,Less than 50 percent,Cell,0.8889,0.2585,0.7164,1.6282,0.7704,2018-10-23 14:09:57
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Unfavorable,65 and older,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,White,West,50 to 85 percent,Cell,1,0.6761,0.8307,0.5246,0.8705,2018-10-23 14:09:57
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Republican,Male,Very likely,Democrat,"White, No 4-Year College Degree",35 to 49,White,East,85 percent or higher,Cell,0.2222,0.8615,0.9356,0.6711,0.8022,2018-10-23 14:09:57
Dem,18 to 34,Graduate or Professional Degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Favorable,18 to 29,Postgraduate Degree,Democratic,Male,Already voted,Independent (No party),Nonwhite,18 to 34,Non-White,Dona Ana,50 to 85 percent,Cell,1,0.8403,0.6179,0.3157,0.6365,2018-10-23 14:09:57
Rep,50 to 64,Graduate or Professional Degree,White,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,White,East,85 percent or higher,Cell,1,0.9593,0.6633,0.298,0.6614,2018-10-23 14:10:06
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Other,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Dona Ana,85 percent or higher,Landline,0.8889,0.9495,1.2324,0.5903,1.2087,2018-10-23 14:10:06
Und,18 to 34,High school,Unknown,Male,Other,Don't know,Don't know,Don't know,Don't know,18 to 29,High School Grad. or Less,Democratic,Male,Not at all likely,Independent (No party),Nonwhite,18 to 34,Unknown,West,Less than 50 percent,Cell,0.2222,0.2519,1.8002,6.074,0.5313,2018-10-23 14:10:06
Rep,50 to 64,Bachelors' degree,White,Male,Other,Approve,Reps. keep House,Favorable,Favorable,45 to 64,4-year College Grad.,Other,Male,Already voted,Republican,Nonwhite,50 to 64,White,Dona Ana,50 to 85 percent,Cell,1,0.7212,0.9754,0.563,1.0382,2018-10-23 14:10:06
Dem,65 and older,Graduate or Professional Degree,White,Male,Other,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Already voted,Democrat,Nonwhite,65 and older,White,Dona Ana,Less than 50 percent,Cell,1,0.4185,0.669,0.9359,0.8102,2018-10-23 14:10:06
Rep,18 to 34,Bachelors' degree,Unknown,Female,White,Disapp.,Reps. keep House,Favorable,Favorable,30 to 44,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",18 to 34,Unknown,West,50 to 85 percent,Cell,1,0.7568,1.2421,0.7951,1.2779,2018-10-23 14:10:06
Dem,65 and older,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Very likely,Democrat,Nonwhite,65 and older,Non-White,Dona Ana,85 percent or higher,Cell,1,0.9526,1.2286,0.554,1.2133,2018-10-23 14:10:15
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,West,50 to 85 percent,Landline,1,0.8092,0.7899,0.4031,0.8043,2018-10-23 14:10:15
Rep,50 to 64,Some college or trade school,White,Female,Other,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Very likely,or as a member of another political party,Nonwhite,50 to 64,White,West,85 percent or higher,Landline,1,0.9156,0.9454,0.4967,0.9325,2018-10-23 14:10:15
Dem,35 to 49,Graduate or Professional Degree,Asian,Female,White,Disapp.,Don't know,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Republican,Female,Already voted,Republican,"White, 4-Year College Grads",35 to 49,Non-White,Dona Ana,85 percent or higher,Cell,1,0.97,0.8607,0.3766,0.8621,2018-10-23 14:10:15
Dem,35 to 49,Graduate or Professional Degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Don't know,45 to 64,Postgraduate Degree,Democratic,Male,Already voted,Democrat,Nonwhite,35 to 49,Non-White,West,85 percent or higher,Cell,1,0.9493,0.6422,0.2775,0.6457,2018-10-23 14:10:15
Dem,65 and older,High school,Hispanic,Male,Hispanic,Don't know,Dems. take House,Favorable,Don't know,65 and older,High School Grad. or Less,Democratic,Male,Somewhat likely,Democrat,Nonwhite,65 and older,Non-White,West,85 percent or higher,Landline,0.4444,0.8533,1.6501,0.9627,1.3532,2018-10-23 14:10:15
Rep,[DO NOT READ] Refused,High school,White,Male,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Don't know,Don't know,45 to 64,High School Grad. or Less,Other,Male,Somewhat likely,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,50 to 64,White,West,Less than 50 percent,Cell,0.4444,0.4288,1.19,1.9628,0.765,2018-10-23 14:10:15
Dem,65 and older,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Democrat,Nonwhite,65 and older,Non-White,West,Less than 50 percent,Cell,1,0.2047,0.7577,2.0889,1.0171,2018-10-23 14:10:15
Und,65 and older,High school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,West,85 percent or higher,Landline,1,0.8752,1.7092,1.1509,1.7216,2018-10-23 14:10:24
Und,18 to 34,Some college or trade school,Unknown,Male,White,Approve,Don't know,Don't know,Don't know,18 to 29,Some College Educ.,Other,Male,Very likely,or as a member of another political party,"White, No 4-Year College Degree",18 to 34,Unknown,West,Less than 50 percent,Cell,1,0.2241,1.0772,3.086,1.2625,2018-10-23 14:10:24
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,East,85 percent or higher,Cell,1,0.9557,0.9289,0.5795,0.9266,2018-10-23 14:10:24
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,West,50 to 85 percent,Landline,1,0.7916,0.864,0.4974,0.8566,2018-10-23 14:10:24
Dem,[DO NOT READ] Refused,Some college or trade school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Some College Educ.,Democratic,Male,Very likely,Democrat,Nonwhite,50 to 64,Non-White,West,85 percent or higher,Cell,1,0.97,0.9127,0.3823,0.9028,2018-10-23 14:10:24
Rep,65 and older,High school,Hispanic,Male,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,Nonwhite,65 and older,Non-White,West,50 to 85 percent,Landline,1,0.7935,1.4237,0.8573,1.454,2018-10-23 14:10:24
Dem,18 to 34,High school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,High School Grad. or Less,Other,Female,Almost certain,[DO NOT READ] Refused,Nonwhite,18 to 34,Non-White,West,50 to 85 percent,Landline,1,0.6949,1.1896,0.8983,1.2408,2018-10-23 14:10:33
Dem,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Dona Ana,85 percent or higher,Cell,1,0.97,1.115,0.5509,1.1111,2018-10-23 14:10:33
Dem,35 to 49,Graduate or Professional Degree,White,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,35 to 49,White,Dona Ana,50 to 85 percent,Cell,1,0.8368,0.6916,0.3936,0.7009,2018-10-23 14:10:33
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,30 to 44,4-year College Grad.,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Dona Ana,50 to 85 percent,Cell,1,0.5715,0.9565,0.829,1.0324,2018-10-23 14:10:42
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Somewhat likely,Republican,"White, No 4-Year College Degree",50 to 64,White,East,85 percent or higher,Cell,1,0.9513,0.9678,0.5227,0.9326,2018-10-23 14:10:42
Rep,18 to 34,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Other,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,East,50 to 85 percent,Cell,1,0.5532,0.7008,0.7012,0.7184,2018-10-23 14:10:42
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Other,Male,Almost certain,or as a member of another political party,"White, No 4-Year College Degree",35 to 49,White,West,50 to 85 percent,Cell,1,0.839,0.7635,0.4519,0.7735,2018-10-23 14:10:42
Rep,18 to 34,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",18 to 34,White,Dona Ana,Less than 50 percent,Cell,1,0.2391,0.8045,2.8502,1.0416,2018-10-23 14:10:42
Dem,18 to 34,Some college or trade school,Hispanic,Female,Asian,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Democratic,Female,Already voted,Democrat,Nonwhite,18 to 34,Non-White,Dona Ana,50 to 85 percent,Cell,1,0.8319,0.8735,0.5255,0.9017,2018-10-23 14:10:42
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Dona Ana,85 percent or higher,Landline,0,0.8786,1.2545,0.734,1.086,2018-10-23 14:10:42
Dem,65 and older,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),Nonwhite,65 and older,Non-White,West,85 percent or higher,Cell,1,0.97,0.9737,0.4172,0.9704,2018-10-23 14:10:42
Dem,65 and older,Bachelors' degree,Hispanic,Female,Hispanic,Approve,Dems. take House,Favorable,Don't know,65 and older,4-year College Grad.,Democratic,Female,Already voted,Democrat,Nonwhite,65 and older,Non-White,Dona Ana,50 to 85 percent,Landline,1,0.7627,1.0677,0.551,1.1226,2018-10-23 14:10:42
Dem,50 to 64,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,West,85 percent or higher,Landline,1,0.9434,0.6387,0.2761,0.6377,2018-10-23 14:10:51
Dem,35 to 49,Bachelors' degree,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Other,Male,Almost certain,Democrat,Nonwhite,35 to 49,Non-White,Dona Ana,50 to 85 percent,Cell,1,0.6391,0.9809,0.6427,1.0378,2018-10-23 14:10:51
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Already voted,Democrat,"White, No 4-Year College Degree",50 to 64,White,East,85 percent or higher,Landline,1,0.8596,0.9243,0.5461,0.9476,2018-10-23 14:10:51
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,Hispanic,Female,[DO NOT READ] Don't know/Refused,Disapp.,Don't know,Don't know,Don't know,18 to 29,[DO NOT READ] Don't know/Refused,Democratic,Female,Not at all likely,Independent (No party),[DO NOT READ] Don't know/Refused,18 to 34,Non-White,Dona Ana,Less than 50 percent,Landline,0,0.4925,0.9184,1.2069,0.2764,2018-10-23 14:10:51
Dem,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,White,West,50 to 85 percent,Cell,1,0.5613,0.6608,0.6576,0.7155,2018-10-23 14:11:00
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Dona Ana,85 percent or higher,Landline,1,0.9118,2.1566,1.4406,2.1612,2018-10-23 14:11:00
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",50 to 64,White,Dona Ana,85 percent or higher,Cell,1,0.939,0.8175,0.363,0.8235,2018-10-23 14:11:00
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Dona Ana,50 to 85 percent,Cell,1,0.8426,1.7191,1.1788,1.7405,2018-10-23 14:11:00
Rep,50 to 64,Bachelors' degree,Hispanic,Male,Hispanic,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Male,Already voted,Republican,Nonwhite,50 to 64,Non-White,East,Less than 50 percent,Cell,1,0.2637,0.7559,1.6488,1.0342,2018-10-23 14:11:00
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,Postgraduate Degree,Democratic,Male,Already voted,Democrat,"White, 4-Year College Grads",65 and older,White,East,85 percent or higher,Landline,1,0.9575,0.6976,0.3246,0.7002,2018-10-23 14:11:00
Dem,65 and older,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Don't know,65 and older,Some College Educ.,Democratic,Male,Already voted,Democrat,"White, No 4-Year College Degree",65 and older,White,West,85 percent or higher,Cell,1,0.97,0.9496,0.4812,0.9511,2018-10-23 14:11:09
