response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Dem,18 to 34,Bachelors' degree,White,Female,White,Don't know,Don't know,Favorable,Unfavorable,30 to 44,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Rest,50 to 85 percent,Cell,0.8889,0.502,1.2778,1.5479,1.3537,2018-11-02 02:24:57
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Don't know,Unfavorable,Favorable,65 and older,4-year College Grad.,Democratic,Female,Already voted,Independent (No party),"White, 4-Year College Grads",65 and older,White,Broome,85 percent or higher,Cell,1,0.9337,0.7258,0.2899,0.7238,2018-11-02 02:32:03
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Cell,1,0.9359,0.8709,0.3512,0.8606,2018-11-02 02:33:51
Dem,18 to 34,Some college or trade school,White,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Female,Almost certain,Democrat,Nonwhite,18 to 34,White,Oneida,50 to 85 percent,Cell,1,0.5917,1.2581,1.4727,1.3342,2018-11-02 02:37:45
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Broome,50 to 85 percent,Cell,1,0.8487,1.108,0.4081,1.1081,2018-11-02 02:42:06
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Democratic,Male,Somewhat likely,or as a member of another political party,"White, No 4-Year College Degree",35 to 49,White,Rest,85 percent or higher,Cell,0.4444,0.9011,1.0638,0.7796,0.8992,2018-11-02 02:56:34
Und,35 to 49,Some college or trade school,White,Male,White,Don't know,Don't know,Unfavorable,Unfavorable,30 to 44,Some College Educ.,Other,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Rest,50 to 85 percent,Cell,0.7778,0.8158,1.0899,0.8485,1.029,2018-11-02 02:59:34
Rep,35 to 49,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Rest,Less than 50 percent,Cell,1,0.4723,1.0189,1.8222,1.1274,2018-11-02 03:17:46
Dem,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Don't know,Favorable,18 to 29,4-year College Grad.,Other,Male,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,White,Rest,Less than 50 percent,Cell,1,0.0989,1.1639,5.2049,1.8415,2018-11-02 03:51:07
Dem,50 to 64,Graduate or Professional Degree,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,Unknown,Oneida,Less than 50 percent,Cell,1,0.1264,0.8156,2.2256,1.2155,2018-11-02 04:03:15
Dem,35 to 49,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",35 to 49,White,Oneida,50 to 85 percent,Cell,1,0.8196,1.0746,0.7396,1.08,2018-11-02 04:04:18
Und,50 to 64,Some college or trade school,White,Female,White,Disapp.,Don't know,Unfavorable,Unfavorable,45 to 64,Some College Educ.,Other,Female,Somewhat likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Broome,Less than 50 percent,Cell,0.4444,0.1157,1.0799,4.0559,0.6266,2018-11-02 04:24:38
Dem,50 to 64,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,Oneida,85 percent or higher,Cell,1,0.8999,0.9337,0.4831,0.9266,2018-11-02 04:40:05
Rep,50 to 64,High school,White,Female,White,Approve,Don't know,Unfavorable,Don't know,45 to 64,High School Grad. or Less,Other,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Oneida,Less than 50 percent,Cell,1,0.3857,1.4804,3.6207,1.7065,2018-11-02 05:07:35
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Oneida,50 to 85 percent,Landline,1,0.8023,1.0564,0.9246,1.0651,2018-11-02 20:03:36
Rep,35 to 49,Bachelors' degree,Other,Male,White,Approve,Reps. keep House,Unfavorable,Unfavorable,30 to 44,4-year College Grad.,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",35 to 49,Non-White,Oneida,Less than 50 percent,Cell,1,0.4664,1.5109,1.8519,1.5639,2018-11-02 20:04:57
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,High School Grad. or Less,Republican,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Oneida,85 percent or higher,Landline,1,0.876,1.0488,0.766,1.0235,2018-11-02 20:07:57
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Rest,50 to 85 percent,Landline,1,0.8062,0.9643,0.5204,0.9715,2018-11-02 20:13:21
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.9463,0.6096,0.3997,0.6018,2018-11-02 20:14:06
Dem,65 and older,Some college or trade school,Unknown,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,Unknown,Oneida,50 to 85 percent,Cell,1,0.7985,0.6328,0.3355,0.6385,2018-11-02 20:44:39
Dem,35 to 49,Some college or trade school,Unknown,Male,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,Unknown,Broome,Less than 50 percent,Cell,1,0.4976,1.268,1.2658,1.3889,2018-11-02 20:46:20
Dem,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Cell,1,0.9022,0.9483,0.4297,0.9409,2018-11-02 20:46:47
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,Less than 50 percent,Landline,1,0.3047,0.9083,2.1781,1.1815,2018-11-02 20:47:14
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,50 to 85 percent,Landline,1,0.831,1.0013,0.8148,1.0044,2018-11-02 20:47:23
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,or as a member of another political party,"White, No 4-Year College Degree",35 to 49,White,Oneida,85 percent or higher,Cell,1,0.8721,1.1223,0.8824,1.1183,2018-11-02 20:50:05
Dem,50 to 64,Bachelors' degree,Other,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,Non-White,Rest,50 to 85 percent,Landline,1,0.8241,1.3741,0.692,1.38,2018-11-02 20:50:32
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",50 to 64,White,Broome,50 to 85 percent,Cell,1,0.819,1.0176,0.3585,0.9957,2018-11-02 20:50:50
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Broome,Less than 50 percent,Landline,1,0.4979,1.1747,1.307,1.2058,2018-11-02 20:51:44
Dem,65 and older,High school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Rest,50 to 85 percent,Landline,1,0.7832,1.0013,0.8645,1.0132,2018-11-02 20:53:05
Rep,18 to 34,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,Oneida,Less than 50 percent,Landline,1,0.3114,1.1673,2.7348,1.4084,2018-11-02 20:54:35
Rep,65 and older,Grade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Broome,Less than 50 percent,Landline,1,0.2976,1.1747,2.1868,1.2984,2018-11-02 20:54:53
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,65 and older,Some College Educ.,Democratic,Female,Not at all likely,Democrat,"White, No 4-Year College Degree",65 and older,White,Rest,50 to 85 percent,Landline,0,0.6046,0.6094,0.5436,0.2085,2018-11-02 20:55:11
Dem,35 to 49,Some college or trade school,White,Female,White,Disapp.,Don't know,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Oneida,50 to 85 percent,Cell,0.8889,0.5351,1.0827,1.4412,1.0626,2018-11-02 20:55:38
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Cell,1,0.9089,0.9483,0.4265,0.92490000000000006,2018-11-02 20:57:17
Rep,65 and older,Some college or trade school,White,Female,Hispanic,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,Nonwhite,65 and older,White,Rest,85 percent or higher,Landline,1,0.9414,0.6365,0.4432,0.6286,2018-11-02 20:57:44
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,High School Grad. or Less,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.8979,1.0379,0.7525,1.0124,2018-11-02 20:58:11
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",65 and older,White,Oneida,50 to 85 percent,Landline,1,0.7438,0.6054,0.3523,0.5961,2018-11-02 20:58:56
Dem,50 to 64,Bachelors' degree,White,Male,White,Don't know,Don't know,Unfavorable,Favorable,45 to 64,4-year College Grad.,Democratic,Male,Somewhat likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Broome,50 to 85 percent,Cell,1,0.8352,1.0997,0.3259,1.015,2018-11-02 20:59:23
Und,65 and older,High school,White,Female,White,Disapp.,Don't know,Don't know,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,[DO NOT READ] Don't know/Refused,Democrat,"White, No 4-Year College Degree",65 and older,White,Oneida,50 to 85 percent,Landline,0,0.5714,1.0118,1.1769,0.4582,2018-11-02 20:59:23
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Other,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Oneida,50 to 85 percent,Landline,0.7778,0.765,1.5836,1.4681,1.4905,2018-11-02 20:59:41
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Oneida,85 percent or higher,Landline,1,0.9278,0.5562,0.2756,0.5501,2018-11-02 21:00:17
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Cell,1,0.9556,0.8405,0.3967,0.829,2018-11-02 21:00:17
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Don't know,Unfavorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,0.8889,0.9104,0.6365,0.4583,0.6259,2018-11-02 21:00:35
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Broome,85 percent or higher,Landline,1,0.8771,0.7708,0.4241,0.7522,2018-11-02 21:01:21
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Very likely,Democrat,"White, 4-Year College Grads",35 to 49,White,Rest,50 to 85 percent,Landline,0.8889,0.5385,0.9674,0.9815,0.949,2018-11-02 21:01:57
Rep,65 and older,High school,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",65 and older,Unknown,Oneida,50 to 85 percent,Cell,1,0.7648,1.0577,0.6433,1.0742,2018-11-02 21:03:45
Dem,35 to 49,Bachelors' degree,White,Female,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Female,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,35 to 49,White,Rest,50 to 85 percent,Cell,1,0.7909,1.0795,0.8939,1.0907,2018-11-02 21:14:06
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Other,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Oneida,Less than 50 percent,Cell,1,0.3129,0.5288,0.7868,0.6373,2018-11-02 21:14:33
Dem,50 to 64,Some college or trade school,White,Male,White,Approve,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Cell,1,0.858,0.9646,0.5628,0.9633,2018-11-02 21:15:09
Dem,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Broome,50 to 85 percent,Cell,1,0.7308,1.1481,0.4109,1.1744,2018-11-02 21:20:05
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Oneida,50 to 85 percent,Cell,1,0.764,0.9579,0.4378,0.973,2018-11-02 21:24:17
Rep,35 to 49,Some college or trade school,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Other,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,Unknown,Oneida,Less than 50 percent,Cell,1,0.3948,1.058,1.7771,1.2136,2018-11-02 21:28:20
Dem,18 to 34,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Other,Female,Very likely,or as a member of another political party,"White, 4-Year College Grads",18 to 34,White,Broome,Less than 50 percent,Cell,1,0.3748,1.4202,2.3625,1.5152,2018-11-02 21:31:38
Rep,50 to 64,Graduate or Professional Degree,White,Female,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,50 to 64,White,Rest,Less than 50 percent,Landline,1,0.2882,0.7855,1.4212,0.964,2018-11-02 21:32:12
Dem,50 to 64,Some college or trade school,Hispanic,Male,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,Nonwhite,50 to 64,Non-White,Broome,Less than 50 percent,Cell,1,0.1159,1.5325,3.6378,2.3327,2018-11-02 21:38:48
Dem,65 and older,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Broome,85 percent or higher,Landline,1,0.9399,0.7204,0.2264,0.7115,2018-11-02 21:44:12
Rep,[DO NOT READ] Refused,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Broome,85 percent or higher,Landline,1,0.85,0.7708,0.4376,0.7529,2018-11-02 21:47:32
Dem,50 to 64,Bachelors' degree,White,Female,White,Don't know,Don't know,Favorable,Unfavorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Broome,85 percent or higher,Landline,1,0.9307,1.1571,0.4725,1.1441,2018-11-02 21:48:17
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Unfavorable,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Broome,85 percent or higher,Landline,1,0.8957,1.2144,0.5249,1.2059,2018-11-02 21:48:59
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Oneida,Less than 50 percent,Landline,1,0.3784,0.8287,1.1857,0.959,2018-11-02 21:50:41
Rep,65 and older,Some college or trade school,White,Male,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Unfavorable,Favorable,65 and older,Some College Educ.,Other,Male,Already voted,or as a member of another political party,[DO NOT READ] Don't know/Refused,65 and older,White,Broome,50 to 85 percent,Cell,1,0.8179,0.7508,0.3193,0.769,2018-11-02 21:51:50
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Favorable,Unfavorable,65 and older,High School Grad. or Less,Democratic,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Oneida,50 to 85 percent,Landline,1,0.7478,1.0118,0.8993,1.0313,2018-11-02 21:59:41
Rep,18 to 34,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,18 to 29,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",18 to 34,White,Rest,Less than 50 percent,Landline,1,0.3002,1.2151,4.0089,1.3412,2018-11-02 22:01:45
Dem,35 to 49,Bachelors' degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,Unknown,Oneida,50 to 85 percent,Cell,1,0.7035,1.2613,0.6415,1.2983,2018-11-02 22:02:57
Rep,35 to 49,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Democratic,Female,Very likely,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Oneida,Less than 50 percent,Cell,0.6667,0.4553,0.995,1.6906,0.8986,2018-11-02 22:08:12
Rep,35 to 49,High school,Unknown,Female,Other,Disapp.,Dems. take House,Don't know,Favorable,30 to 44,High School Grad. or Less,Democratic,Female,Somewhat likely,Democrat,Nonwhite,35 to 49,Unknown,Broome,Less than 50 percent,Landline,1,0.1603,2.048,9.0798,1.9432,2018-11-02 22:08:48
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Broome,50 to 85 percent,Landline,1,0.7486,0.7706,0.4317,0.7852,2018-11-02 22:08:57
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Rest,Less than 50 percent,Cell,1,0.4838,0.5272,0.652,0.5806,2018-11-02 22:11:03
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Oneida,85 percent or higher,Cell,0.5556,0.9091,1.1032,0.6796,1.0241,2018-11-02 22:25:30
Rep,18 to 34,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,30 to 44,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",18 to 34,White,Broome,Less than 50 percent,Cell,1,0.3479,1.4467,2.4755,1.7041,2018-11-02 22:35:11
Dem,50 to 64,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Broome,85 percent or higher,Cell,1,0.8567,1.2012,0.7179,1.1997,2018-11-02 22:36:14
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Rest,Less than 50 percent,Landline,1,0.3028,1.4811,3.5497,1.7981,2018-11-02 22:39:32
Rep,50 to 64,Bachelors' degree,Unknown,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,Unknown,Rest,Less than 50 percent,Cell,1,0.3471,0.9106,0.9904,1.0732,2018-11-02 22:40:26
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Landline,1,0.885,0.9554,0.5573,0.9502,2018-11-02 22:49:38
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Other,Male,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,Less than 50 percent,Landline,1,0.4707,1.4541,2.3476,1.5033,2018-11-02 22:50:23
Rep,35 to 49,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,White,Rest,50 to 85 percent,Cell,1,0.5544,1.0024,0.8265,1.0758,2018-11-02 22:52:29
Rep,18 to 34,Some college or trade school,White,Female,Black,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Some College Educ.,Republican,Female,Almost certain,Republican,Nonwhite,18 to 34,White,Oneida,50 to 85 percent,Cell,1,0.5673,1.3135,1.6944,1.4037,2018-11-02 22:54:17
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Oneida,85 percent or higher,Cell,1,0.871,0.9821,0.7005,0.9788,2018-11-02 22:55:47
Dem,18 to 34,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Republican,Female,Almost certain,Democrat,"White, No 4-Year College Degree",18 to 34,White,Broome,85 percent or higher,Cell,0.8889,0.9333,1.5747,1.0642,1.5467,2018-11-02 22:59:32
Rep,18 to 34,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",18 to 34,White,Broome,50 to 85 percent,Landline,1,0.7781,1.5624,0.8717,1.5335,2018-11-02 23:00:44
Dem,50 to 64,Bachelors' degree,White,Female,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Other,Female,Almost certain,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,50 to 64,White,Oneida,50 to 85 percent,Cell,1,0.7673,0.9475,0.5703,0.9618,2018-11-02 23:01:48
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Don't know,Favorable,Unfavorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Broome,85 percent or higher,Landline,1,0.9145,1.1771,0.599,1.166,2018-11-02 23:03:00
Dem,65 and older,Some college or trade school,White,Female,White,Don't know,Reps. keep House,Favorable,Unfavorable,65 and older,Some College Educ.,Republican,Female,Somewhat likely,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,50 to 85 percent,Landline,0.4444,0.8172,0.6363,0.4436,0.5019,2018-11-02 23:03:00
Dem,50 to 64,Some college or trade school,White,Female,White,Approve,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Rest,Less than 50 percent,Landline,1,0.4002,0.9083,1.6587,1.039,2018-11-02 23:03:18
Rep,35 to 49,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",35 to 49,White,Rest,50 to 85 percent,Landline,1,0.8307,1.0914,0.6507,1.0948,2018-11-02 23:04:21
Rep,65 and older,Some college or trade school,White,Male,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Republican,[DO NOT READ] Don't know/Refused,65 and older,White,Oneida,85 percent or higher,Cell,1,0.9224,0.6114,0.3201,0.6051,2018-11-02 23:04:57
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Broome,85 percent or higher,Landline,1,0.8873,0.7708,0.4192,0.7664,2018-11-02 23:05:15
Dem,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Favorable,Unfavorable,65 and older,4-year College Grad.,Republican,Male,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Oneida,85 percent or higher,Cell,1,0.9425,0.6275,0.2774,0.6197,2018-11-02 23:05:42
