response,ager,educ,file_race,gender,race_eth,approve,genballot,hdem_fav,hrep_fav,age_combined,educ4,file_party,gender_combined,likely,partyid,race_edu,age_combinedb,file_race_white,region,turnout_class,phone_type,turnout_scale,turnout_score,w_LV,w_RV,final_weight,timestamp
Rep,50 to 64,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Landline,1,0.97,0.8367,0.4982,0.8429,2018-10-23 23:55:15
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",65 and older,White,Cities,85 percent or higher,Cell,1,0.97,0.6828,0.2724,0.6913,2018-10-23 23:58:15
Dem,35 to 49,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",35 to 49,White,Madison County,Less than 50 percent,Cell,1,0.3862,0.894,1.1754,1.0533,2018-10-23 23:59:54
Rep,18 to 34,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,18 to 29,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",18 to 34,White,Rest,85 percent or higher,Cell,1,0.97,1.3369,1.0908,1.3368,2018-10-24 00:00:30
Rep,50 to 64,Bachelors' degree,Unknown,Female,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,Unknown,Madison County,50 to 85 percent,Cell,1,0.5102,0.7916,0.5978,0.8822,2018-10-24 00:02:00
Und,65 and older,Some college or trade school,White,Female,White,Don't know,Don't know,Don't know,Don't know,65 and older,Some College Educ.,Republican,Female,Almost certain,[DO NOT READ] Refused,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.97,0.9509,0.5791,0.9579,2018-10-24 00:02:00
Rep,35 to 49,Some college or trade school,Unknown,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,Unknown,Rest,85 percent or higher,Cell,1,0.8873,0.9127,0.6992,0.9277,2018-10-24 00:03:21
Und,65 and older,Some college or trade school,White,Male,White,Don't know,Reps. keep House,Don't know,Don't know,65 and older,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Cell,1,0.8769,0.9323,0.6395,0.9491,2018-10-24 00:05:18
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Other,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Madison County,50 to 85 percent,Landline,1,0.8013,0.9481,0.4742,0.9774,2018-10-24 00:05:36
Rep,65 and older,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Madison County,85 percent or higher,Landline,1,0.97,1.1907,0.7469,1.1906,2018-10-24 00:09:03
Rep,50 to 64,Bachelors' degree,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Other,Male,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,Unknown,Madison County,50 to 85 percent,Cell,1,0.6778,0.7762,0.4492,0.8219,2018-10-24 00:09:48
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Madison County,85 percent or higher,Landline,1,0.97,1.1675,0.7456,1.1674,2018-10-24 00:10:51
Dem,18 to 34,Some college or trade school,Hispanic,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,Some College Educ.,Other,Female,Somewhat likely,Independent (No party),Nonwhite,18 to 34,Non-White,Rest,Less than 50 percent,Cell,0.6667,0.2837,1.1018,3.5342,0.8074,2018-10-24 00:12:57
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,65 and older,4-year College Grad.,Republican,Male,Very likely,Independent (No party),"White, 4-Year College Grads",65 and older,White,Madison County,85 percent or higher,Landline,1,0.97,0.889,0.3865,0.8889,2018-10-24 00:13:51
Dem,18 to 34,Bachelors' degree,Other,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",18 to 34,Non-White,Cities,50 to 85 percent,Cell,1,0.5623,0.9751,0.8209,1.0671,2018-10-24 00:14:27
Rep,35 to 49,Bachelors' degree,Unknown,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,30 to 44,4-year College Grad.,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,Unknown,Rest,85 percent or higher,Cell,1,0.912,0.695,0.3526,0.7041,2018-10-24 00:17:41
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Very likely,Republican,"White, 4-Year College Grads",65 and older,White,Champaign/Urbana,85 percent or higher,Cell,1,0.939,1.2755,0.6249,1.2724,2018-10-24 00:17:41
Dem,50 to 64,Some college or trade school,Unknown,Female,White,Approve,Dems. take House,Don't know,Unfavorable,45 to 64,Some College Educ.,Other,Female,Somewhat likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,Unknown,Rest,Less than 50 percent,Cell,0.7778,0.483,0.7066,0.9606,0.5767,2018-10-24 00:18:26
Und,35 to 49,Bachelors' degree,Unknown,Female,White,Don't know,Don't know,Don't know,Don't know,30 to 44,4-year College Grad.,Other,Female,Not very likely,[DO NOT READ] Refused,"White, 4-Year College Grads",35 to 49,Unknown,Cities,50 to 85 percent,Cell,0.1111,0.666,0.6827,0.4464,0.3441,2018-10-24 00:19:38
Und,18 to 34,Bachelors' degree,White,Male,White,Don't know,Don't know,Don't know,Favorable,18 to 29,4-year College Grad.,Republican,Male,Very likely,or as a member of another political party,"White, 4-Year College Grads",18 to 34,White,Madison County,50 to 85 percent,Cell,0.8889,0.7174,1.4261,0.9949,1.4063,2018-10-24 00:20:32
Dem,65 and older,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Landline,1,0.97,0.9736,0.576,0.9807,2018-10-24 00:22:02
Rep,50 to 64,Graduate or Professional Degree,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,Postgraduate Degree,Republican,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Landline,1,0.97,0.6266,0.2918,0.6312,2018-10-24 00:23:23
Rep,18 to 34,Some college or trade school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,Some College Educ.,Republican,Female,Already voted,Republican,"White, No 4-Year College Degree",18 to 34,White,Rest,85 percent or higher,Cell,1,0.9381,1.3635,1.1297,1.3888,2018-10-24 00:23:32
Dem,35 to 49,Graduate or Professional Degree,Unknown,Male,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,Postgraduate Degree,Other,Male,Not at all likely,Independent (No party),"White, 4-Year College Grads",35 to 49,Unknown,Champaign/Urbana,Less than 50 percent,Cell,0,0.1823,1.0929,4.1392,0.2403,2018-10-24 00:23:32
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",65 and older,White,Rest,85 percent or higher,Cell,1,0.97,0.9323,0.5781,0.9322,2018-10-24 00:23:50
Dem,[DO NOT READ] Refused,High school,White,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Other,Female,Almost certain,Democrat,Nonwhite,50 to 64,White,Champaign/Urbana,Less than 50 percent,Cell,1,0.3438,1.7994,4.3567,2.1726,2018-10-24 00:25:56
Rep,35 to 49,Some college or trade school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,30 to 44,Some College Educ.,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",35 to 49,White,Rest,50 to 85 percent,Cell,1,0.8105,1.0975,0.8292,1.1295,2018-10-24 00:26:59
Dem,50 to 64,Some college or trade school,Black,Male,Black,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,Nonwhite,50 to 64,Non-White,Champaign/Urbana,85 percent or higher,Cell,1,0.97,1.3434,0.9165,1.3533,2018-10-24 00:27:26
Und,[DO NOT READ] Refused,Bachelors' degree,White,Female,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,45 to 64,4-year College Grad.,Other,Female,Very likely,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,50 to 64,White,Madison County,85 percent or higher,Landline,0.6667,0.9058,0.7457,0.3578,0.7176,2018-10-24 00:28:56
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Landline,1,0.861,0.6371,0.291,0.6501,2018-10-24 00:29:14
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Cities,85 percent or higher,Cell,1,0.9179,1.0365,0.7166,1.0336,2018-10-24 00:30:08
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Rest,50 to 85 percent,Cell,1,0.7243,0.8579,0.674,0.9222,2018-10-24 00:34:19
Dem,35 to 49,Bachelors' degree,Unknown,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",35 to 49,Unknown,Rest,85 percent or higher,Cell,1,0.97,0.7116,0.3298,0.7168,2018-10-24 00:34:28
Dem,[DO NOT READ] Refused,Bachelors' degree,Black,Female,[DO NOT READ] Don't know/Refused,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,[DO NOT READ] Don't know/Refused,50 to 64,Non-White,Cities,85 percent or higher,Landline,1,0.97,0.5455,0.2155,0.5495,2018-10-24 00:38:40
Dem,50 to 64,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,Rest,50 to 85 percent,Cell,1,0.539,1.289,1.3427,1.4217,2018-10-24 00:41:22
Und,65 and older,High school,Unknown,Female,[DO NOT READ] Don't know/Refused,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Independent (No party),[DO NOT READ] Don't know/Refused,65 and older,Unknown,Rest,85 percent or higher,Landline,1,0.97,1.2378,0.8073,1.2469,2018-10-24 00:41:49
Dem,50 to 64,High school,White,Male,White,Disapp.,Dems. take House,Don't know,Don't know,45 to 64,High School Grad. or Less,Democratic,Male,Not at all likely,Democrat,"White, No 4-Year College Degree",50 to 64,White,Rest,50 to 85 percent,Cell,1,0.5669,1.289,1.2764,0.9231,2018-10-24 00:52:53
Dem,35 to 49,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Postgraduate Degree,Other,Female,Already voted,Democrat,"White, 4-Year College Grads",35 to 49,White,Champaign/Urbana,50 to 85 percent,Cell,1,0.5252,1.3802,1.5168,1.5976,2018-10-24 00:56:38
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",35 to 49,White,Cities,85 percent or higher,Cell,1,0.8743,0.6746,0.3597,0.673,2018-10-24 00:57:50
Rep,65 and older,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Landline,1,0.97,0.7269,0.2981,0.7322,2018-10-24 01:03:08
Dem,18 to 34,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Male,Almost certain,Democrat,"White, 4-Year College Grads",18 to 34,White,Madison County,85 percent or higher,Cell,1,0.97,1.3091,0.8209,1.3188,2018-10-24 01:03:35
Und,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,High School Grad. or Less,Republican,Female,Very likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,50 to 85 percent,Cell,1,0.5983,1.284,1.218,1.319,2018-10-24 01:12:17
Dem,65 and older,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Don't know,Don't know,65 and older,Postgraduate Degree,Democratic,Female,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Madison County,85 percent or higher,Cell,1,0.8914,0.9311,0.4742,0.9458,2018-10-24 01:14:05
Und,50 to 64,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,Postgraduate Degree,Republican,Female,Somewhat likely,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Cell,0.7778,0.9077,0.639,0.3123,0.5937,2018-10-24 01:14:41
Dem,50 to 64,Some college or trade school,Unknown,Male,White,Disapp.,Don't know,Unfavorable,Unfavorable,45 to 64,Some College Educ.,Other,Male,Not at all likely,[DO NOT READ] Refused,"White, No 4-Year College Degree",50 to 64,Unknown,Rest,50 to 85 percent,Cell,0,0.7897,0.8141,0.5767,0.3792,2018-10-24 01:18:50
Dem,50 to 64,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Madison County,85 percent or higher,Cell,1,0.9382,0.8168,0.3426,0.825,2018-10-24 01:21:14
Und,65 and older,High school,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,65 and older,High School Grad. or Less,Republican,Female,Very likely,[DO NOT READ] Refused,"White, No 4-Year College Degree",65 and older,White,Madison County,85 percent or higher,Cell,0.4444,0.97,1.6334,1.1161,1.5833,2018-10-24 01:25:44
Dem,65 and older,Bachelors' degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,4-year College Grad.,Democratic,Female,Very likely,Independent (No party),"White, 4-Year College Grads",65 and older,White,Rest,85 percent or higher,Landline,1,0.97,0.7413,0.2986,0.7412,2018-10-24 01:26:56
Rep,18 to 34,Some college or trade school,Unknown,Female,White,Approve,Dems. take House,Favorable,Favorable,18 to 29,Some College Educ.,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",18 to 34,Unknown,Cities,Less than 50 percent,Cell,1,0.4084,1.1617,2.2543,1.3529,2018-10-24 01:28:26
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Don't know,Don't know,45 to 64,4-year College Grad.,Democratic,Female,Almost certain,Republican,"White, 4-Year College Grads",50 to 64,White,Madison County,50 to 85 percent,Cell,1,0.5787,0.9138,0.5604,0.9947,2018-10-24 01:31:53
Dem,18 to 34,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",18 to 34,White,Madison County,85 percent or higher,Cell,1,0.9102,1.7481,1.4939,1.7713,2018-10-24 01:32:29
Rep,18 to 34,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Favorable,18 to 29,Some College Educ.,Republican,Male,Very likely,Republican,"White, No 4-Year College Degree",18 to 34,White,Rest,85 percent or higher,Cell,0.8889,0.8601,1.3369,1.2302,1.3162,2018-10-24 01:35:38
Dem,18 to 34,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,4-year College Grad.,Democratic,Male,Already voted,Independent (No party),"White, 4-Year College Grads",18 to 34,White,Cities,85 percent or higher,Cell,1,0.9674,0.96,0.5145,0.9724,2018-10-24 01:43:35
Rep,18 to 34,Some college or trade school,White,Male,White,Don't know,Reps. keep House,Unfavorable,Favorable,18 to 29,Some College Educ.,Other,Male,Somewhat likely,[DO NOT READ] Refused,"White, No 4-Year College Degree",18 to 34,White,Cities,Less than 50 percent,Cell,0.7778,0.4016,1.0959,2.4731,0.8825,2018-10-24 01:47:58
Rep,65 and older,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Republican,Female,Almost certain,Republican,"White, No 4-Year College Degree",65 and older,White,Madison County,85 percent or higher,Landline,1,0.97,1.6334,1.1161,1.6455,2018-10-24 01:51:25
Und,50 to 64,Graduate or Professional Degree,White,Female,White,Approve,Reps. keep House,Favorable,Favorable,45 to 64,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Landline,1,0.9422,0.6543,0.2993,0.6605,2018-10-24 01:54:34
Rep,65 and older,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,4-year College Grad.,Republican,Female,Almost certain,Republican,"White, 4-Year College Grads",65 and older,White,Madison County,85 percent or higher,Landline,1,0.9092,0.9067,0.4131,0.9188,2018-10-24 01:55:01
Rep,50 to 64,High school,Black,Male,White,Approve,Reps. keep House,Don't know,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,Non-White,Cities,50 to 85 percent,Cell,1,0.793,1.0528,0.7692,1.0871,2018-10-24 01:57:34
Dem,35 to 49,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",35 to 49,White,Champaign/Urbana,50 to 85 percent,Landline,1,0.6855,1.9407,1.9621,2.051,2018-10-24 02:02:53
Dem,18 to 34,High school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,18 to 29,High School Grad. or Less,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",18 to 34,White,Rest,50 to 85 percent,Cell,1,0.8423,2.1006,1.884,2.15,2018-10-24 02:03:20
Dem,18 to 34,Graduate or Professional Degree,Black,Female,Black,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,Postgraduate Degree,Democratic,Female,Almost certain,Democrat,Nonwhite,18 to 34,Non-White,Cities,85 percent or higher,Cell,1,0.9615,0.8916,0.5393,0.8987,2018-10-24 02:04:59
Rep,50 to 64,Bachelors' degree,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Female,Already voted,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Madison County,85 percent or higher,Landline,1,0.97,0.7978,0.3331,0.8077,2018-10-24 02:06:47
Rep,50 to 64,Some college or trade school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Landline,1,0.97,0.8204,0.4974,0.8264,2018-10-24 02:07:05
Rep,18 to 34,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,18 to 29,4-year College Grad.,Republican,Male,Very likely,Republican,"White, 4-Year College Grads",18 to 34,White,Madison County,85 percent or higher,Cell,1,0.9603,1.2748,0.7367,1.2733,2018-10-24 02:08:44
Dem,50 to 64,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,Cities,Less than 50 percent,Cell,1,0.4283,0.7366,1.0491,0.8496,2018-10-24 02:16:33
Und,[DO NOT READ] Refused,[DO NOT READ] Refused,White,Male,[DO NOT READ] Don't know/Refused,Don't know,Don't know,Don't know,Don't know,65 and older,[DO NOT READ] Don't know/Refused,Republican,Male,[DO NOT READ] Don't know/Refused,[DO NOT READ] Refused,[DO NOT READ] Don't know/Refused,65 and older,White,Champaign/Urbana,85 percent or higher,Landline,0.4444,0.9598,1.5756,1.3725,1.4261,2018-10-24 02:17:36
Dem,50 to 64,Grade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Male,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Landline,1,0.9645,1.1522,0.7436,1.1611,2018-10-24 02:23:36
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Cell,1,0.9626,1.1254,0.7491,1.1342,2018-10-24 02:26:36
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Very likely,Democrat,"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Cell,1,0.9521,0.8566,0.5049,0.8552,2018-10-24 02:27:03
Dem,35 to 49,Bachelors' degree,White,Female,Hispanic,Disapp.,Dems. take House,Favorable,Unfavorable,30 to 44,4-year College Grad.,Democratic,Female,Almost certain,Democrat,Nonwhite,35 to 49,White,Cities,85 percent or higher,Cell,1,0.97,0.7044,0.323,0.7096,2018-10-24 02:32:47
Dem,65 and older,Graduate or Professional Degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Male,Almost certain,Independent (No party),"White, 4-Year College Grads",65 and older,White,Cities,85 percent or higher,Cell,1,0.97,0.6715,0.3077,0.6765,2018-10-24 02:42:41
Rep,65 and older,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,65 and older,High School Grad. or Less,Other,Male,Already voted,Independent (No party),"White, No 4-Year College Degree",65 and older,White,Rest,50 to 85 percent,Cell,1,0.5983,1.3375,1.4172,1.5013,2018-10-24 20:51:13
Dem,65 and older,Some college or trade school,Black,Male,Black,Disapp.,Dems. take House,Favorable,Favorable,65 and older,Some College Educ.,Democratic,Male,Almost certain,Democrat,Nonwhite,65 and older,Non-White,Cities,85 percent or higher,Cell,1,0.9659,0.7983,0.4843,0.8044,2018-10-24 21:05:48
Rep,50 to 64,Bachelors' degree,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,4-year College Grad.,Republican,Male,Already voted,Independent (No party),"White, 4-Year College Grads",50 to 64,White,Rest,85 percent or higher,Cell,1,0.97,0.6247,0.2579,0.6325,2018-10-24 21:08:48
Dem,18 to 34,Some college or trade school,White,Female,White,Approve,Dems. take House,Favorable,Unfavorable,30 to 44,Some College Educ.,Other,Female,Somewhat likely,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,Rest,Less than 50 percent,Cell,0.7778,0.4247,1.2135,2.5679,0.9805,2018-10-24 21:10:54
Rep,65 and older,Some college or trade school,White,Male,White,Approve,Reps. keep House,Don't know,Unfavorable,65 and older,Some College Educ.,Other,Male,Somewhat likely,[DO NOT READ] Refused,"White, No 4-Year College Degree",65 and older,White,Rest,Less than 50 percent,Cell,0.7778,0.3862,0.8298,1.4944,0.6667,2018-10-24 21:19:49
Rep,50 to 64,High school,White,Male,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Republican,Male,Almost certain,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Cell,1,0.8928,1.1254,0.8076,1.143,2018-10-24 21:21:28
Dem,50 to 64,Some college or trade school,White,Female,White,Disapp.,Dems. take House,Don't know,Unfavorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Cell,1,0.865,0.8566,0.5558,0.8736,2018-10-24 21:23:34
Rep,50 to 64,Some college or trade school,White,Female,Other,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Republican,Female,Very likely,Republican,Nonwhite,50 to 64,White,Madison County,85 percent or higher,Cell,1,0.9097,1.0477,0.6852,1.0447,2018-10-24 21:27:10
Rep,50 to 64,High school,White,Female,White,Approve,Reps. keep House,Unfavorable,Favorable,45 to 64,High School Grad. or Less,Other,Female,Not at all likely,Republican,"White, No 4-Year College Degree",50 to 64,White,Rest,50 to 85 percent,Cell,0,0.7971,1.2002,0.9168,0.567,2018-10-24 21:32:58
Dem,50 to 64,Some college or trade school,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,Some College Educ.,Democratic,Male,Very likely,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Cell,1,0.9509,0.8399,0.5047,0.8384,2018-10-24 21:33:52
Dem,[DO NOT READ] Refused,Graduate or Professional Degree,White,Female,White,Disapp.,Dems. take House,Favorable,Unfavorable,65 and older,Postgraduate Degree,Democratic,Female,Already voted,Democrat,"White, 4-Year College Grads",65 and older,White,Madison County,85 percent or higher,Cell,1,0.97,0.9311,0.4358,0.9427,2018-10-24 21:55:05
Dem,18 to 34,High school,White,Female,White,Disapp.,Don't know,Don't know,Don't know,18 to 29,High School Grad. or Less,Other,Female,Very likely,Independent (No party),"White, No 4-Year College Degree",18 to 34,White,Cities,Less than 50 percent,Cell,0.4444,0.3529,1.5332,4.2125,1.2461,2018-10-24 21:55:59
Rep,50 to 64,Some college or trade school,White,Female,White,Don't know,Reps. keep House,Unfavorable,Favorable,45 to 64,Some College Educ.,Democratic,Female,Almost certain,Independent (No party),"White, No 4-Year College Degree",50 to 64,White,Rest,85 percent or higher,Cell,1,0.8735,0.8566,0.5504,0.8725,2018-10-24 21:56:35
Rep,65 and older,High school,White,Female,Other,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,High School Grad. or Less,Democratic,Female,Almost certain,Democrat,Nonwhite,50 to 64,White,Rest,50 to 85 percent,Cell,1,0.6441,1.3146,1.1255,1.4042,2018-10-24 21:57:02
Und,35 to 49,Bachelors' degree,White,Male,Black,Disapp.,Don't know,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Almost certain,Democrat,Nonwhite,35 to 49,White,Champaign/Urbana,85 percent or higher,Cell,1,0.97,1.321,0.7124,1.3307,2018-10-24 22:04:06
Dem,50 to 64,Bachelors' degree,White,Male,White,Disapp.,Dems. take House,Favorable,Unfavorable,45 to 64,4-year College Grad.,Democratic,Male,Very likely,Democrat,"White, 4-Year College Grads",50 to 64,White,Cities,85 percent or higher,Cell,1,0.97,0.5891,0.234,0.589,2018-10-24 22:04:24
Dem,65 and older,Some college or trade school,Unknown,Female,White,Disapp.,Dems. take House,Don't know,Don't know,65 and older,Some College Educ.,Democratic,Female,Almost certain,Democrat,"White, No 4-Year College Degree",65 and older,Unknown,Rest,50 to 85 percent,Cell,1,0.6701,1.0335,0.7849,1.0964,2018-10-24 22:11:27
